6.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00
6.075427852766765113e+00,-1.985519691254348018e+00,-1.044841519926406725e+00,2.361783760063432158e+00,3.066760783894755260e+00,-2.249338690439708799e+00
6.155795949862284289e+00,-1.739141176396427735e+00,-2.127256608868307364e+00,4.259223885238607288e+00,3.042167374717743566e+00,-1.179871739351053828e+00
6.127784684846723451e+00,-2.169214823627103161e+00,-1.722905979078015459e+00,3.687238783196723269e+00,2.997962795081415610e+00,-1.776213136106429058e+00
6.139963594501552713e+00,-2.121583335952843097e+00,-1.725817569250487793e+00,3.845504669628439398e+00,3.001362896020215221e+00,-1.572871025110748278e+00
6.140404648241340801e+00,-2.124543923100126186e+00,-1.726942007357664899e+00,3.851522304826329179e+00,2.998812274649843346e+00,-1.570760030044896061e+00
